date,run,production,faulty,workstation_downtime,supplier_occupancy,bottleneck_delay
2024-09-19,28,3,0,"[3.897552025352018, 2.158365705489836, 2.890391222664113, 6.4192998355726125, 6.977595331921481, 7.325370974471761]",2.9999955597922763,0.0
2024-09-20,28,4,0,"[2.4342295986031854, 2.798980418431539, 4.681384895191532, 8.492097239132443, 6.731434524028055, 5.54607612022112]",3.8019417980149846,0.0
2024-09-21,28,4,0,"[4.060943139938521, 2.8459438300426223, 3.679926524562279, 5.359560711023571, 4.145558928452444, 6.130626457957935]",3.3329104219873553,0.0
2024-09-22,28,3,0,"[3.9285840114751336, 2.535558383096159, 4.471294867081025, 4.757925780474296, 6.522776623895373, 6.034854151373839]",3.425455246904533,0.0
2024-09-23,28,3,0,"[2.7749752982626785, 1.9323045952308475, 2.870404216216886, 4.868824258803188, 4.3863306104657305, 6.714922060277588]",3.7624674519932717,0.0
2024-09-24,28,3,0,"[4.094771801976242, 2.192759498944297, 4.7392237615359285, 5.891606320319989, 6.1170059385806095, 4.199326122526802]",3.4902421950142384,0.0
2024-09-25,28,3,0,"[2.6340736364624657, 3.095453728564396, 3.632186007512102, 5.671637947395674, 5.86968749169212, 6.373831907008912]",3.187446992163072,0.0
2024-09-26,28,3,0,"[3.57592323448432, 2.659540847655736, 4.804415258169033, 8.352858198316177, 4.625767961394282, 6.047352740042619]",2.9952751035059526,0.0
2024-09-27,28,3,0,"[4.20568024468245, 2.1977320938254152, 4.445602176995324, 7.5893849522322645, 5.159185319378172, 6.887680915900572]",3.206156921430888,0.0
2024-09-28,28,4,0,"[2.458634674304742, 2.9736518606316893, 4.7783941046872815, 5.048399918331879, 3.869211048314734, 5.545280036276832]",2.775487164110221,0.0
2024-09-29,28,3,0,"[3.538139520767386, 3.092385859218122, 3.831403682483926, 6.8842053982044, 5.351524766619346, 4.565904185791148]",3.877013295233036,0.0
2024-09-30,28,4,0,"[4.222256650164787, 1.8396051368991022, 3.0548532598452414, 6.0690383738440685, 4.699264819065821, 5.363954509406291]",3.7840574621155887,0.0
2024-10-01,28,3,0,"[4.152507639726042, 1.7864947993100517, 4.739694969724129, 5.890306569990373, 4.333468694268092, 7.323523042740352]",3.343021726534475,0.0
2024-10-02,28,4,0,"[2.629178428876403, 2.056868857040029, 4.704917563357523, 7.8300009159657336, 5.281102713681042, 5.103862132529411]",3.878272979284678,0.0
2024-10-03,28,4,0,"[2.42879529993998, 1.9952304052542646, 4.391925528533143, 8.080896484606951, 6.207331862864597, 4.326242012133497]",3.3545945300715903,0.0
2024-10-04,28,4,0,"[2.404556262754116, 2.4023984959949294, 5.082692460865757, 5.7757401722190815, 6.286027980463467, 6.771065959534976]",3.735590200998399,0.0
2024-10-05,28,3,0,"[2.903277298786938, 2.669093198203706, 4.168878513332652, 6.499842972267619, 6.983766549161305, 4.959826871839465]",2.965683746400226,0.0
2024-10-06,28,3,0,"[4.186738980484738, 1.7120006743251064, 4.6725534625637275, 8.55054290625876, 5.568938942034068, 5.329454013108775]",2.9213847713463337,0.0
2024-10-07,28,4,0,"[2.5873215355233325, 3.025969282200718, 3.234126201272133, 7.7202713185360174, 4.195872427803626, 5.396660355070156]",4.07242630634194,0.0
2024-10-08,28,3,0,"[3.7200892664712453, 2.136553015916779, 4.553342911291039, 7.769937043329616, 4.726556749756302, 6.110275178816426]",2.955351968283222,0.0
2024-10-09,28,3,0,"[3.540903342780035, 2.733330176663824, 2.9474994808130996, 7.8078019006979895, 5.7899277560433715, 4.1871600861299685]",3.627958197212193,0.0
2024-10-10,28,4,0,"[3.320581532328278, 2.2730044514364054, 3.710271783082089, 6.242535997859132, 6.916015711456084, 5.0045351765785355]",3.4804195840323073,0.0
2024-10-11,28,4,0,"[4.004812063755393, 3.030590160206493, 2.9365598826688997, 8.037517896057704, 6.681216147259661, 7.428673642890395]",3.080926689396225,0.0
2024-10-12,28,3,0,"[4.130028074891938, 2.287470660656355, 3.09266710753047, 7.959127382039241, 5.277899755170369, 6.369006939154923]",3.7995668114275,0.0
2024-10-13,28,4,0,"[3.198077823440061, 2.8747275096387153, 3.44019673253015, 7.53951545661619, 6.358005065748505, 5.355599836871208]",3.774765906038321,0.0
2024-10-14,28,3,0,"[3.029162748115082, 2.397675330251305, 5.2301117677114535, 8.555715693405416, 6.680099483873906, 4.215576103613762]",3.033684267016274,0.0
2024-10-15,28,3,0,"[4.217898180501507, 2.3723827844329572, 4.735125841717602, 6.411462707476833, 5.166312228339945, 7.417171842944959]",3.5567055075114102,0.0
2024-10-16,28,4,0,"[3.7323923670519474, 2.4669599340647768, 4.4436598110667305, 7.503947272541367, 5.598188850227882, 7.031030651616719]",2.9998214819344637,0.0
2024-10-17,28,3,0,"[2.604611667420883, 2.2427938449862097, 3.7087545399132584, 8.443853887066547, 6.26790867609201, 6.771685947518767]",3.8748312783545535,0.0
2024-10-18,28,4,0,"[3.0485843857128208, 2.4710535797459348, 3.617993690868093, 5.344919560790996, 6.6669340220192135, 6.136997554560071]",3.6955768089448977,0.0
2024-10-19,28,4,0,"[3.4630490084811543, 2.359836848126304, 4.186247179706661, 6.40895066907904, 4.2149005769989545, 7.013490084141896]",3.8559921361141782,0.0
2024-10-20,28,3,0,"[3.349179754386017, 1.7213487566853611, 4.577764012270855, 5.304790271603608, 4.454174577999632, 6.968846413494537]",2.901195532616545,0.0
2024-10-21,28,4,0,"[2.7171410287700355, 2.039346899903217, 2.9339151131712766, 7.739265037889311, 3.917581703710254, 6.831865979266778]",2.8986365182718066,0.0
2024-10-22,28,4,0,"[4.068417894246797, 2.247650375447095, 3.322926682265751, 8.425535339106457, 6.04266348479638, 5.212905234598314]",2.8028090848211207,0.0
2024-10-23,28,4,0,"[3.11320557376609, 2.8652272251009223, 3.515629467840283, 4.924138809968899, 5.361356604234951, 5.363454745823245]",3.4606663061993825,0.0
2024-10-24,28,3,0,"[4.169762489155328, 2.399566726063618, 4.996848400693501, 8.269788846186206, 5.717423958924836, 6.850005739658773]",3.946974862020192,0.0
2024-10-25,28,3,0,"[2.5021298145888538, 3.0097685333722204, 3.5668267145020276, 5.461231202805679, 6.931074449821893, 5.657984126674422]",3.909351376664044,0.0
2024-10-26,28,4,0,"[3.466155247039168, 3.1058848456295194, 5.0112308977429585, 7.5198421183804225, 5.457169641389727, 5.83622118979229]",3.7464973159806827,0.0
2024-10-27,28,3,0,"[3.0550003877260252, 2.295862925463269, 3.753838649398726, 6.597951695702249, 5.838098268015055, 7.385578415201322]",3.176155833105242,0.0
2024-10-28,28,3,0,"[4.278102766841172, 2.7698599905289605, 5.1736044673392625, 5.5609024160340805, 6.437671327762708, 7.469978812810592]",3.1114602347927414,0.0
2024-10-29,28,4,0,"[3.446652723780914, 2.4282215125739066, 3.773589108034172, 8.343549771669073, 3.849519001680707, 7.465176434047556]",2.985160992751098,0.0
2024-10-30,28,4,0,"[4.143780759954435, 1.7774771810577739, 4.346029420351058, 7.4976738266599705, 6.979650059319027, 4.432504595184154]",3.711607903489138,0.0
2024-10-31,28,4,0,"[2.4781293557771327, 2.3267147223234863, 4.744751697376962, 7.824628913704876, 5.646883101473462, 5.849395644715075]",3.6811849714449356,0.0
2024-11-01,28,3,0,"[3.6557229781544844, 1.9407672538092038, 3.326338965790756, 8.218104785924462, 6.8510800199878785, 5.119893671157744]",2.743796815362723,0.0
2024-11-02,28,4,0,"[3.3767423860819035, 2.400304474941493, 4.424338998931555, 6.53185820615439, 6.397085804353582, 6.739558061778964]",3.244356736786964,0.0
2024-11-03,28,3,0,"[3.457339228189328, 3.073550820228265, 3.733420341121683, 6.792722907413563, 5.146335692680798, 6.482185396368919]",3.9574641904540715,0.0
2024-11-04,28,4,0,"[4.1165028395775405, 2.5336079063087507, 4.346800842757098, 8.128293510650726, 4.10037392293257, 5.68349803502474]",3.7815171254467623,0.0
2024-11-05,28,3,0,"[3.197224238812434, 2.7072157686797786, 2.960788264181033, 6.28243244291318, 6.383728934578518, 7.343905958227816]",2.846215082022423,0.0
2024-11-06,28,4,0,"[4.321976096267647, 3.1156334378643495, 3.760488214878061, 7.961090914274004, 5.248196596154718, 4.526446841889189]",3.0024049077735273,0.0
2024-11-07,28,3,0,"[3.676701734674105, 2.085437177215736, 5.094405165770797, 8.512050922533593, 4.539391934898739, 6.116230303099749]",2.9963309080014517,0.0
2024-11-08,28,3,0,"[2.482364103202819, 2.607983648436071, 4.148787412054643, 5.1549463783107035, 5.580048637874828, 4.937968590628818]",2.9164831900510966,0.0
2024-11-09,28,4,0,"[3.8484933722979693, 2.6538152574119525, 4.962623196301159, 8.272843789762577, 6.141083971181798, 6.977172098787415]",3.969586627403719,0.0
2024-11-10,28,4,0,"[3.6376339383642504, 2.0008855993851213, 4.010542835572557, 8.156988156228591, 4.618201038633887, 6.287978594757166]",3.988526231386894,0.0
2024-11-11,28,3,0,"[4.324158187763187, 2.649260597857427, 5.103608339486766, 8.301059630018914, 6.4301338473957514, 5.984747353571545]",2.883267187227575,0.0
2024-11-12,28,4,0,"[3.0036353033997396, 1.7940441599995587, 5.130215571321887, 4.734032948125232, 6.366525459957225, 6.806464282833552]",3.0732093512416627,0.0
2024-11-13,28,4,0,"[3.167750333463867, 2.7016805848444125, 4.045085560887704, 5.735300972251214, 6.706536415524226, 4.8989145551420545]",3.16485537253877,0.0
2024-11-14,28,3,0,"[4.215851276260103, 2.961679352235425, 3.1282084061314586, 5.64324132762075, 6.791703504316976, 7.126210649572449]",3.4738653972341638,0.0
2024-11-15,28,4,0,"[3.093214111502706, 2.3676360303717128, 3.0032540281384894, 5.031813122299249, 6.487958928130876, 7.043329645538766]",3.7043577238883065,0.0
2024-11-16,28,4,0,"[3.7596248334107774, 1.8370558696611416, 4.684076095690932, 6.057686832588737, 5.607428840645219, 5.135097268963859]",3.570759297703224,0.0
2024-11-17,28,3,0,"[4.2599846294845065, 1.9784921170558043, 3.8014561393467954, 6.532103709497834, 4.063320449044427, 4.2673132894920505]",3.16896465497076,0.0
2024-11-18,28,4,0,"[3.9575468479609976, 2.2232420370892654, 4.665581206936909, 6.1205920167122185, 5.533364759993298, 5.426058753113104]",2.9077070447696034,0.0
2024-11-19,28,4,0,"[3.369541056558634, 2.9768666398749053, 2.9031732327781046, 5.011620174830558, 6.957679073665734, 6.1534031143896595]",4.038142493866737,0.0
2024-11-20,28,3,0,"[3.8060198339931977, 1.7975768263113545, 4.521663926978183, 7.225491382196307, 5.442200145309203, 4.980529405360188]",2.891766720326439,0.0
2024-11-21,28,3,0,"[2.864007232421421, 2.5462151985738264, 3.2932044451464093, 6.396162260220865, 6.866548269537092, 6.210545872802153]",3.803502350165365,0.0
2024-11-22,28,4,0,"[3.2274731724652583, 2.4150818034829067, 3.6977149567588934, 8.031264480020765, 5.292536527480856, 4.74968467190021]",3.735652920216905,0.0
2024-11-23,28,3,0,"[3.8178904478463194, 1.939465109332548, 4.411839871079898, 4.658913189199007, 4.527218009796, 6.600848586597476]",3.363063697555739,0.0
2024-11-24,28,3,0,"[2.65711517804798, 2.4105763901841923, 3.8801201887269015, 5.847337782226209, 5.241847414607215, 4.8864794045507285]",3.2785910899176613,0.0
2024-11-25,28,4,0,"[3.035434578554337, 2.6173930768750098, 3.5427253718925535, 8.182731853685308, 5.819295904734437, 6.580504433485801]",3.147058877653549,0.0
2024-11-26,28,4,0,"[2.622325938758087, 1.9765951199912442, 3.2702756016425525, 8.187858891586089, 5.537418722415407, 6.7876779978521045]",3.246398244228149,0.0
2024-11-27,28,4,0,"[2.9280125695734416, 2.31594707124034, 4.704226023357215, 6.236661978344142, 5.759554919332341, 4.250164947549184]",2.9072659104344094,0.0
2024-11-28,28,3,0,"[2.7539747472308833, 2.247997329318367, 3.4723604801301224, 7.680152609927351, 4.37775208773357, 4.8872715725325655]",3.029723268254726,0.0
2024-11-29,28,4,0,"[2.8579144214564542, 2.1599608049689683, 3.6478977449192755, 4.783798478517556, 4.814291417052208, 4.251979236232579]",3.1219812220872254,0.0
2024-11-30,28,3,0,"[3.575474823287989, 1.8483432932986406, 3.5992226048322027, 7.562205465371953, 6.567842427811037, 6.194006439675416]",4.011680813277632,0.0
2024-12-01,28,4,0,"[2.9689389844403014, 3.154906480721564, 4.415291582255093, 8.398326481437978, 6.432418446997384, 5.875359859280376]",3.081602190236528,0.0
2024-12-02,28,3,0,"[3.3448030788363066, 2.9086250452371987, 4.546038741131642, 5.948925977305913, 4.866245023089364, 6.419002142129014]",3.1477727913953735,0.0
2024-12-03,28,3,0,"[3.2760233658427804, 2.509316997864083, 5.2748683515482355, 5.97625556862358, 4.0306418763330445, 7.32550198925561]",3.8487478221481757,0.0
2024-12-04,28,3,0,"[3.0627747311771887, 2.4696581594865243, 3.9956978726723693, 6.557304153519233, 6.478659806883455, 5.503145316375197]",3.9238755281643987,0.0
2024-12-05,28,4,0,"[4.144362251979146, 3.06268548048798, 3.1503348257856, 6.156353577241217, 5.296899302105322, 4.55378230701288]",3.5489621705558,0.0
2024-12-06,28,3,0,"[3.1837335832643983, 1.9884352636094176, 4.340982881163205, 6.243863248310403, 4.9280097402368686, 7.0193487916605966]",3.9925467692552874,0.0
2024-12-07,28,3,0,"[3.018265086763492, 3.0007445534309802, 3.0771519380925305, 4.8037074956758214, 5.706746467509556, 7.250803974604003]",2.8899573532864613,0.0
2024-12-08,28,4,0,"[2.821481676147633, 1.8466670936541136, 3.342683978961098, 8.085224560522226, 4.701477840486394, 5.3309672705336855]",3.099175927311942,0.0
2024-12-09,28,3,0,"[2.409464857116445, 2.019424944862893, 5.056504987600372, 7.463958151783571, 5.490498899729718, 7.041200034601778]",2.8305848983827886,0.0
2024-12-10,28,4,0,"[3.047748281016908, 2.953453478897173, 4.866403019381161, 8.093855596632846, 5.322357534965661, 6.5424949277573745]",3.529081354590795,0.0
2024-12-11,28,3,0,"[3.2770508258053006, 1.9267658951411806, 4.076070538266013, 6.890906329475484, 6.141039922881854, 4.284186773056009]",3.68852859736886,0.0
2024-12-12,28,4,0,"[2.9483466855711815, 1.8392636094913253, 4.630729793215245, 7.900638883583584, 5.457734810537828, 4.922248748495539]",3.4684187714120003,0.0
2024-12-13,28,3,0,"[3.497909274557033, 3.046949508467061, 4.876476253890831, 7.220731276053669, 6.746111680107739, 6.386878890699651]",4.0354841082110084,0.0
2024-12-14,28,4,0,"[3.987864639351987, 3.160837763470897, 4.4036306433134005, 8.110909540016435, 6.103492339570369, 5.051921381788686]",2.9140040444932236,0.0
2024-12-15,28,4,0,"[2.4790559689539866, 2.0845537130188228, 3.940217720376019, 5.566946615521702, 4.476590504661072, 7.058900527727019]",3.5970960826767726,0.0
2024-12-16,28,3,0,"[3.7760167815091426, 1.8716303187015384, 4.03853528225386, 7.185704891210857, 6.1809736291760435, 5.110887718579383]",3.7555268948026557,0.0
2024-12-17,28,4,0,"[3.632964207369526, 1.9544541907134665, 4.208901358428796, 6.73748123968245, 5.117565424748414, 6.494667695296427]",2.725441214563086,0.0
2024-12-18,28,3,0,"[2.694343776183488, 1.7821804879788172, 4.588837744337828, 7.693155949736175, 4.903595748968955, 7.4375637409939435]",2.7689949477392366,0.0
2024-12-19,28,4,0,"[4.021780568462459, 2.1999707163268827, 3.4128694354741844, 4.8861004409830295, 5.865343599006593, 4.134338306124381]",3.044550051936111,0.0
2024-12-20,28,4,0,"[2.997922877162711, 2.1847348901736097, 3.0589207208457316, 5.762225321540316, 5.10440690783453, 6.451991658425709]",3.4535067782835895,0.0
2024-12-21,28,3,0,"[3.5607474696169357, 2.9876399581669832, 4.960214677168663, 4.884653770916312, 3.9412891925020834, 4.846371326212268]",3.534552355076722,0.0
2024-12-22,28,4,0,"[3.154659762068787, 2.901287468273851, 4.596380922077209, 5.483777217222746, 4.172928800090283, 7.124231254835298]",4.023089099444364,0.0
2024-12-23,28,3,0,"[4.150471976702885, 2.447260414519976, 4.07420809069825, 6.080044872317767, 4.4903877878867675, 6.101067761420397]",3.768954612647265,0.0
2024-12-24,28,3,0,"[2.870588761440747, 2.749956920032059, 5.1202598984444085, 4.641368577732194, 5.97864579967779, 5.195075766247383]",2.877368332991842,0.0
2024-12-25,28,3,0,"[3.364155773634275, 3.0499249384518343, 4.118085960138562, 8.191270126385213, 4.440696150325865, 7.421355121360423]",3.0973752155644467,0.0
2024-12-26,28,4,0,"[3.339272586613913, 2.562034318902302, 4.774519762251528, 7.909690645026972, 6.778560511057323, 5.934012432442455]",3.14328784923627,0.0
2024-12-27,28,3,0,"[4.023148886826113, 1.849946962376227, 3.035624790585551, 5.210633237266845, 3.856393968038249, 5.051776932469726]",2.8513297731215324,0.0
2024-12-28,28,4,0,"[3.9541310194653, 3.1558359199964663, 5.285464095090232, 7.41218678227394, 4.626122490566019, 6.0633506171409515]",2.9862147136948223,0.0
2024-12-29,28,4,0,"[3.260515395931368, 1.816160145951088, 3.0260835611302093, 6.934118501407643, 4.119885173578064, 5.855586924572817]",3.1527535788250964,0.0
2024-12-30,28,4,0,"[3.9905173555895197, 2.7184548518211056, 4.821107245363295, 7.71584734178156, 5.24482174659908, 4.572464369047934]",2.796117931701276,0.0
2024-12-31,28,4,0,"[4.23362647201719, 3.052147283829986, 3.7152754807775135, 6.363548179763695, 6.324297412724022, 6.340341251664727]",3.1279427440207126,0.0
2025-01-01,28,3,0,"[3.6580357195447926, 2.1788362577901554, 3.186068727622217, 6.012300628272297, 4.324469802412674, 6.5810624999985565]",4.006961666896678,0.0
2025-01-02,28,4,0,"[2.994353425301925, 1.778241632746858, 3.289522169357137, 7.840280959270292, 5.665067847306824, 4.737691297342709]",3.6377590394994668,0.0
2025-01-03,28,3,0,"[2.584736940201357, 2.438600375816161, 3.3137749311421953, 6.932506566842662, 6.247220735968554, 4.999762562232509]",3.0924581361845056,0.0
2025-01-04,28,3,0,"[3.5027856995172795, 1.759463360516286, 3.8295092717799872, 6.258163523904916, 5.711673939141271, 5.685188524358609]",3.9538222809013153,0.0
2025-01-05,28,4,0,"[4.097494438008888, 2.623921131085029, 4.421293458869966, 5.123098596803265, 4.393915576810095, 6.461354857794019]",3.071334165055091,0.0
2025-01-06,28,4,0,"[2.6697928419679355, 2.6528660361885357, 4.4099582057991515, 4.772888938080693, 6.061151857560261, 4.104373651463389]",2.9381162216525167,0.0
2025-01-07,28,3,0,"[3.4536202751942047, 3.0992969207504433, 3.0846654725254687, 8.486684827931274, 5.428788913772595, 7.331290434563538]",2.973023484689723,0.0
2025-01-08,28,3,0,"[3.810697056683256, 2.548297896349233, 4.816849683292165, 6.450228016307036, 5.347649776833861, 4.408770227310768]",3.4753415732761703,0.0
2025-01-09,28,3,0,"[4.120096724746973, 2.0282516159822235, 3.6863447824268234, 5.284504217494669, 4.053785540271236, 6.634497202841506]",2.818632769032803,0.0
2025-01-10,28,3,0,"[2.485272045674812, 2.8296978601992597, 5.136051939951717, 5.035937759462118, 6.337475926224845, 4.976550885844287]",3.9283772887916846,0.0
2025-01-11,28,4,0,"[4.136294243781525, 2.573514559992067, 4.944926458211633, 8.375027865133632, 5.579909775616089, 4.152403347339584]",3.7508434371399866,0.0
2025-01-12,28,4,0,"[2.475588293634595, 2.60116931227605, 5.074038889093475, 6.382236547093404, 5.783952773229297, 4.163029604713478]",2.9844761942187152,0.0
2025-01-13,28,3,0,"[3.687919573226388, 3.0171471676198194, 4.524924169895094, 7.7164140668160295, 5.2371253934483715, 7.411642513676035]",2.8316804648844447,0.0
2025-01-14,28,3,0,"[3.986364984964607, 2.446791209679355, 3.616587379643576, 7.347627887317463, 4.513062727576947, 5.1491028158573355]",3.3993118718261326,0.0
2025-01-15,28,3,0,"[2.4922986829581144, 2.520218897697245, 4.430687114710533, 7.718753253945817, 5.834254226928899, 4.850241028151973]",3.7699592775479993,0.0
2025-01-16,28,3,0,"[4.235978433743244, 2.8968621427335455, 2.9347212233299906, 4.719447548973238, 5.83547962814934, 4.090126579805996]",3.9337146890876022,0.0
2025-01-17,28,4,0,"[3.125802438992131, 2.4040500606080695, 4.496488837094164, 5.5829339545055054, 6.456475492007174, 6.1346182585799935]",3.217356146585415,0.0
2025-01-18,28,4,0,"[3.1854534362235416, 2.0769747668052565, 2.872751061848733, 6.309479274096036, 6.260385555671002, 4.843632322640449]",2.937929127042594,0.0
2025-01-19,28,3,0,"[4.169933942065734, 3.0871087280930416, 5.181799973622002, 7.04492993834489, 5.120483117243615, 7.211952977828461]",2.8194259596123383,0.0
2025-01-20,28,4,0,"[2.480623059793468, 2.413203122913016, 4.066458742680216, 5.22511637592939, 5.038857564171243, 7.239751527907617]",3.260964313878736,0.0
2025-01-21,28,4,0,"[2.9122197685197837, 1.8492655752515719, 5.230888846026229, 7.536143583687326, 5.145952830294166, 6.910329752470141]",2.88125431063071,0.0
2025-01-22,28,3,0,"[4.2495778770623, 2.9340194987535617, 3.3080771879044497, 6.0830128258422915, 6.485894419808997, 6.557963808009006]",3.6280366435067277,0.0
2025-01-23,28,4,0,"[4.035268827109939, 2.8865297202228093, 3.868540454142622, 5.778092830217172, 5.856818902817855, 7.177782925497969]",3.8467819262269245,0.0
2025-01-24,28,4,0,"[3.613661932601247, 1.717635514590002, 4.745329404033884, 7.903281511260394, 6.144792542144401, 4.184895942283486]",3.0735678356397655,0.0
2025-01-25,28,4,0,"[3.8791210985461686, 1.9115335773833633, 4.17741886629572, 4.673418637645487, 3.9852441004590133, 5.830463551404304]",3.0326859108416,0.0
2025-01-26,28,4,0,"[3.087320600998637, 3.0173155945603694, 4.231890541124525, 5.377750870250556, 6.8726415261429, 4.5958972536197376]",2.923807337911863,0.0
2025-01-27,28,3,0,"[3.699397684112255, 2.4020008150656214, 4.142664042608338, 7.345856451190531, 4.584899211257274, 5.569990774693177]",2.825594037150588,0.0
2025-01-28,28,3,0,"[3.4288072244426306, 2.4792708989159826, 4.937434117867592, 7.534000715163219, 4.786240649409376, 5.377231369908814]",3.3092281199657725,0.0
2025-01-29,28,4,0,"[3.932060242588227, 1.8265196571035, 4.284169958381856, 5.790044798536365, 5.1562965715220574, 7.421922483874037]",3.4456467746297643,0.0
2025-01-30,28,3,0,"[3.774851422602185, 2.1738781614633913, 4.983987905334394, 7.067380697921618, 5.635455495165393, 4.435590904871541]",3.097883505843037,0.0
2025-01-31,28,4,0,"[4.22883736939117, 1.8972993406715957, 3.6608275678433544, 5.945761207384936, 5.524222837548603, 5.596590160892398]",3.2412347202871787,0.0
2025-02-01,28,3,0,"[3.6028627883279163, 1.7262762224061754, 4.164527289035908, 8.047895456653782, 4.592037631722242, 4.526074455755631]",3.646814922591509,0.0
2025-02-02,28,3,0,"[4.025862095257002, 2.884837568791897, 4.770169312024485, 4.737960298707058, 5.337504372583637, 5.120760792620526]",3.7930787030798454,0.0
2025-02-03,28,3,0,"[2.662857246105235, 1.8882308355885278, 4.95257700449554, 4.71331873574239, 5.523169404034811, 6.246956804095332]",3.2388174059466883,0.0
2025-02-04,28,4,0,"[3.2589548464055507, 2.553737784524609, 2.9237719048360242, 5.967603859116157, 4.670305439708889, 5.61784031464291]",3.7956092740780947,0.0
2025-02-05,28,4,0,"[4.32999662439126, 2.235353886555094, 3.020443326990814, 5.007960030808286, 4.998654916953114, 6.617638708650124]",3.5499324918622266,0.0
2025-02-06,28,3,0,"[3.2510402604987414, 2.1496739253335506, 3.0989644276787023, 7.286724017247624, 4.359345138522536, 5.693810564556767]",3.5641228017547952,0.0
2025-02-07,28,4,0,"[2.6704906109980313, 1.9367396786231106, 4.953454287841227, 5.0712583380404, 4.538393018024011, 5.195224917980675]",2.981508254340851,0.0
2025-02-08,28,3,0,"[2.6162804317378074, 2.8050241103988176, 4.591719117299248, 8.533276183499385, 5.269852778517523, 6.28871826017487]",3.0018262599474794,0.0
2025-02-09,28,3,0,"[3.602152930506267, 2.1940188507626734, 4.36651594423608, 6.165805022348687, 4.756296789723148, 4.185004849177493]",3.141378267815567,0.0
2025-02-10,28,4,0,"[2.6678643103714923, 2.2604995337697, 2.9750987087193534, 8.183299196965525, 4.362732459057757, 5.194432086482259]",3.3656026346317076,0.0
2025-02-11,28,3,0,"[3.2890123292674622, 1.8811214025871592, 4.79458976583984, 8.253771504883144, 5.61340536297767, 4.837421344133062]",3.946181131311155,0.0
2025-02-12,28,4,0,"[3.577094198773218, 2.5557181647691007, 5.092602369919041, 5.586274340143019, 4.369879183907882, 4.333506376739431]",3.9781097539802928,0.0
2025-02-13,28,4,0,"[2.701361680858729, 2.457673124470665, 5.281948174943113, 5.658258274533004, 4.565076164031275, 5.667360130371653]",2.720935047776982,0.0
2025-02-14,28,4,0,"[3.80930604692969, 2.2006930355392536, 4.620423793490307, 7.824595847289223, 6.073124648616527, 6.404396347730044]",3.4990347254799574,0.0
2025-02-15,28,4,0,"[3.6340729456003635, 2.2981504409161757, 5.243669633762211, 8.08921171499471, 5.994657767966399, 5.136771338200192]",4.064977363517828,0.0
2025-02-16,28,3,0,"[3.8734275537221423, 2.350628493954324, 3.34747264993529, 8.298971460108302, 6.707425533514599, 6.686852987100094]",3.8660126007401074,0.0
2025-02-17,28,3,0,"[4.084102218299735, 3.155219237391192, 4.756512121247797, 5.9595816043590455, 4.119083819461001, 4.460629328813611]",3.141308151236673,0.0
2025-02-18,28,4,0,"[2.377971544903719, 2.6968136209065303, 5.175100603372597, 5.6343161685472065, 5.007678871658643, 7.487830856152916]",2.949135545824202,0.0
2025-02-19,28,3,0,"[3.514368175614229, 2.745792046201968, 4.783884983610533, 6.778781614227002, 6.40200831256098, 6.179016556248055]",2.919824218527975,0.0
2025-02-20,28,3,0,"[3.233144273734178, 2.582335440555767, 5.273428156565014, 7.8711176818898645, 6.983471305402348, 4.898128657424202]",3.0523687310478027,0.0
2025-02-21,28,4,0,"[2.92049607600969, 3.012879493856111, 3.300064387105004, 6.976355004447271, 6.534267040621135, 6.8220946726204845]",3.647696184411343,0.0
2025-02-22,28,4,0,"[4.1179239287307, 1.9476183445364224, 3.462543845600816, 7.524602064915385, 6.748942467132755, 4.985650736471978]",3.8627624721787197,0.0
2025-02-23,28,3,0,"[4.285505608430972, 2.3640337869805106, 3.0445011392675894, 6.3536012579534535, 5.911507621546208, 6.957990884600883]",3.5949691125793435,0.0
2025-02-24,28,3,0,"[4.033341647578889, 1.7564623814518348, 4.454893674039325, 7.225872239391596, 6.916680745450501, 6.502386410337491]",2.8564161735123452,0.0
2025-02-25,28,3,0,"[3.7298923617553115, 2.9384584126169124, 4.512218146043654, 7.8676746558829365, 6.410295259783875, 6.695669675534925]",3.7225543206222125,0.0
2025-02-26,28,4,0,"[2.5198243044324045, 2.0686675150818634, 3.5433180730648615, 5.443136456830243, 4.961280896461674, 7.491184376445854]",3.8352347341367503,0.0
2025-02-27,28,3,0,"[3.5729145063640235, 1.7904735648170345, 5.2069105090534595, 6.459164788825466, 4.494657440121132, 6.205199779824257]",4.0392704865671085,0.0
2025-02-28,28,3,0,"[2.979875199488417, 2.864915718120571, 3.1569450429103165, 8.372116255394882, 6.702347912859995, 4.161807280739178]",3.250221219459387,0.0
2025-03-01,28,4,0,"[2.627436140959214, 1.726188811951125, 5.0591282036554714, 7.631026662293789, 4.391257802980423, 4.875169819419456]",3.218970390107825,0.0
2025-03-02,28,4,0,"[4.120925648805114, 2.3883021705329037, 4.747057818491778, 4.9404174935551275, 6.013800630016882, 5.938284270565579]",3.233585575778339,0.0
2025-03-03,28,4,0,"[3.054725271615738, 1.880379317803136, 3.717107246800276, 8.026847129566917, 4.748832617756655, 4.578975352430218]",3.5778017722431006,0.0
2025-03-04,28,3,0,"[2.357088689072778, 2.163042569420226, 4.847242489550822, 7.597015072868806, 5.892395685128976, 4.803938664745238]",3.662325815468796,0.0
2025-03-05,28,4,0,"[2.6406550733968754, 2.3035115403051614, 4.0420310750562685, 5.325914175645365, 5.796262677772671, 7.423202363405367]",3.9692264752781665,0.0
